DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
CUW;BAQ;280;435,8;1733106,87
CUW;BAQ;165;1633,6;6496565,82
CUW;BAQ;45;1061,35;4220819,13
CUW;BAQ;4800;1698;6752674,32
CUW;BAQ;4572;3629,5;14433940,78
CUW;BAQ;48;95;377799,8
CUW;BAQ;12000;3000;12353130
CUW;BAQ;7,6;172,52;710194,1
CUW;BAQ;320;633,12;2606295,46
CUW;BAQ;294,5;5396,92;22216906,9
CUW;BAQ;1000;602,49;2480204,3
CUW;BAQ;293;350,69;1443646,94
CUW;BAQ;7,2;25,53;105096,54
CUW;BAQ;72;58,72;241726,16
CUW;BAQ;6587;1061,48;4369677,95
CUW;BAQ;211,7;433,98;1786517,72
CUW;BAQ;1;5,11;21035,77
CUW;BAQ;18;639,55;2632765,13
CUW;BAQ;10;153,17;630538,09
CUW;BAQ;69;428,63;1764493,97
CUW;BAQ;4;280,32;1153962,5
CUW;BAQ;8;72,24;297382,46
CUW;BAQ;9986;6621,6;26798343,57
CUW;BAQ;100;130;526124,3
CUW;BAQ;3405;2043;8268245,73
CUW;BAQ;2250;1890;7649037,9
CUW;BAQ;1652;1404,2;5682951,86
CUW;BAQ;80;208;841798,88
CUW;BAQ;60;240;971306,4
CUW;BAQ;48;57,6;233113,53
CUW;BAQ;55;247,5;1001659,72
CUW;BAQ;800;305,63;1236123,59
CUW;BAQ;520;2329,14;9420230,02
CUW;BAQ;1152;1494;6042497,94
CUW;BAQ;6740;6137,55;24823382,34
CUW;BAQ;2097;2402,24;9715883,69
CUW;BAQ;90;283,9;1148236,38
CUW;BAQ;7386;19347,42;78250833,63
CUW;BAQ;960;1320,66;5341422,57
CUW;BAQ;4269,45;10362,6;41345634,11
CUW;BAQ;237,53;651,5;2599413,33
CUW;BAQ;42,32;143;570554,27
CUW;BAQ;1030;618;2501113,98
CUW;BAQ;23279,64;20095,12;82677151,26
CUW;BAQ;9800;14700;60530337
CUW;BAQ;200;306;1260019,26
CUW;BAQ;61560;32400;132591492
CUW;BAQ;1373;54401,88;219630725,9
CUW;BAQ;1933,45;16669,93;66264472,04
CUW;BAQ;19465,95;62310,31;247689090,2
CUW;BAQ;844,35;4338,14;17244496,93
CUW;BAQ;2183,25;6113,1;24300122,67
CUW;BAQ;2312,79;3768;14978139,12
CUW;BAQ;18000;1650;6794221,5
CUW;BAQ;13925;4440;18280739,6
CUW;BAQ;225;830,35;3302169,09
CUW;BAQ;9985,8;6621,6;26732657,3
CUW;BAQ;40;52;209933,88
CUW;BAQ;700;420;1695619,8
CUW;BAQ;1470;1234,8;4985122,21
CUW;BAQ;1512;1285,2;5188596,58
CUW;BAQ;15;39;157450,41
CUW;BAQ;40;160;645950,4
CUW;BAQ;45;54;218008,26
CUW;BAQ;15;67,5;272510,32
CUW;BAQ;1206;2220;9138829,8
CUW;BAQ;4998;2238;9212928,42
CUW;BAQ;700;810;3221240,4
CUW;BAQ;648;4048,4;16099839,05
CUW;BAQ;225;958,5;3811801,14
CUW;BAQ;105;583,8;2321679,19
CUW;BAQ;228;619;2461663,96
CUW;BAQ;6933,36;20117,05;80002289,12
CUW;BAQ;120;193;767530,12
CUW;BAQ;330;871,5;3465816,06
CUW;BAQ;9920;4778,96;19277512,21
CUW;BAQ;2000;1980;8150848,2
CUW;BAQ;6816;4572,4;18183703,21
CUW;BAQ;40;168;691587,12
CUW;BAQ;38;1220;4851744,8
CUW;BAQ;54;135,5;538861,82
CUW;BAQ;800;5346,15;21260783,16
CUW;BAQ;4002,5;4775;18989411
CUW;BAQ;33;462;1901864,58
CUW;BAQ;40;2820;11608951,8
CUW;BAQ;16;712,25;2832504,29
CUW;BAQ;50;1389,6;5605410,16
CUW;BAQ;1;425;1749550,75
CUW;BAQ;100;910;3746096,9
CUW;BAQ;1;48;197596,32
CUW;BAQ;13143,34;19430,31;77524799,55
CUW;BAQ;189;130,51;520720,54
CUW;BAQ;80;386;1589003,74
CUW;BAQ;18;1983,25;7887067,93
CUW;BAQ;4;310;1276142,9
CUW;BAQ;597;1350,83;5449018,57
CUW;BAQ;202,95;1621,57;6445886,69
CUW;BAQ;9033,4;27009,86;107366624,4
CUW;BAQ;6316,45;15620,12;62091382,81
CUW;BAQ;5860,15;32230,83;128120450
CUW;BAQ;3316,03;4103,33;16311106,04
CUW;BAQ;5180;3108;12547586,52
CUW;BAQ;120;220,8;891411,55
CUW;BAQ;24;103;415830,57
CUW;BAQ;8,9;34394,28;141508042,3
CUW;BAQ;402;481;1941888,39
CUW;BAQ;7160;984,5;4028898,88
CUW;BAQ;64;4040;16533013,2
CUW;BAQ;1,15;1025,95;4141955,07
CUW;BAQ;14996;3246;12908822,64
CUW;BAQ;292,63;1004,4;4022682,26
CUW;BAQ;235,67;818;3276139,06
CUW;BAQ;20,3;150;600759
CUW;BAQ;65,31;706;2827572,36
CUW;BAQ;543,55;2316,4;9277320,98
CUW;BAQ;987,14;8319,9;33321698,69
CUW;BAQ;38,85;1184;4741991,04
CUW;BAQ;46,98;360;1441821,6
CUW;BAQ;154,68;286,5;1147449,69
CUW;BAQ;10;35,2;140978,11
CUW;CTG;26000;7570,4;30563143,17
CHL;BAQ;44460;61283,89;247624134,2
CHL;BAQ;22180;24633,43;101433321
CHL;BAQ;5910;41444,19;165357759,2
CHL;BAQ;276,47;12812,75;51394733,33
CHL;BAQ;21280;36918,4;150102461,5
CHL;BAQ;353,76;78154,3;319833186,5
CHL;BAQ;8940;48455,11;199469821,3
CHL;BAQ;616,07;16549,75;68128535,35
CHL;BAQ;12165,12;77198,4;309184223,9
CHL;BAQ;288,03;49048,01;197851334,2
CHL;BAQ;21120;22452,59;91883407,63
CHL;BAQ;20940;36286,95;147330460
CHL;BAQ;126952;129642,13;533828695,1
CHL;BAQ;63881;60141,84;238027570,1
CHL;BOG;1412,55;37921,2;153372672,6
CHL;BOG;427,29;24319,25;98422679,86
CHL;BOG;1708,76;96619;385499181,9
CHL;CTG;63940;23454;95632277,76
CHL;CTG;1280;432;1761454,08
CHL;CTG;62564;25988,4;103306229
CHL;CTG;34128;25776;102461919,8
CHL;CTG;1500000;6450;26039875,5
CHL;CTG;2998,07;76130;307351274,7
CHL;CTG;182000;127600;525276884
CHL;CTG;21530;28888,5;118855666,7
CHN;BAQ;22910;184883,53;737664947,5
CHN;BAQ;61699;455733,3;1828685073
CHN;BAQ;45908;330230,82;1355571784
CHN;BAQ;61264;98794,78;403572036
CHN;BAQ;22504;120205,64;491921146,7
CHN;BAQ;66600;755372,55;3070577182
CHN;BAQ;7616,4;42691,81;175792493
CHN;BAQ;15288;32754;132559040,9
CHN;BAQ;250194;1858513,76;7524955468
CHN;BAQ;23000;118317,97;484196178,2
CHN;BAQ;177450;295709,47;1190465147
CHN;BAQ;88216;654413,46;2652931457
CHN;BAQ;112892;622653,68;2534649559
CHN;BAQ;183342;305439,76;1236488738
CHN;BAQ;601711;152528,54;611319312,2
CHN;BAQ;200546;49893,6;197467393,3
CHN;BAQ;99,41;40760,97;164559780,5
CHN;BAQ;136,4;43156,29;176609780,3
CHN;BAQ;76870;134158,69;544704405,2
CHN;BAQ;72610;71037,84;288424286,1
CHN;BAQ;33600;14252,78;56409225,1
CHN;BAQ;93000;19116,15;75657324,98
CHN;CTG;64436;493415,26;1991299626
CHN;CTG;23000;176062,22;714839022,5
CHN;CTG;23087;180507,67;730065076,4
CHN;CTG;57971;461004,28;1862081718
CHN;CTG;106426;843672,93;3411488318
CHN;CTG;21008;106906,98;432664307,8
CHN;CTG;162870;54193,07;215422330,6
TWN;BAQ;3076,96;14400;59295024
DMA;BAQ;1101,42;8684,2;35308133,51
ECU;BAQ;41043;88932,28;357745970
ECU;BAQ;120000;310113;1248236415
ECU;BAQ;310,4;14520;57799328,4
ECU;BAQ;108000;71964;296326882,4
ECU;BAQ;604;21529,5;87343889,73
ECU;BAQ;24962;18971,12;75692681,97
ECU;BAQ;2892440;103471,2;417732893,9
ECU;BAQ;908;16744;66366016,08
ECU;BAQ;0,25;3;12111,57
ECU;BAQ;900;8;32297,52
ECU;BAQ;1501;35515,04;145339263,6
ECU;BAQ;11487;40559,42;165982531,2
ECU;BAQ;135000;92916;380242934,3
ECU;BAQ;44,62;35654,29;143111335,4
ECU;BOG;284,37;13163,08;53141854,94
ECU;BOG;208,64;41180,15;166252089,8
ECU;BOG;226,38;32713,17;132069282,8
ECU;BOG;654;21501,27;85221788,73
ECU;BOG;405,07;82780,06;337530727,8
ECU;BOG;33,6;800,4;3237225,8
ECU;BOG;117,9;12756,78;52514432,98
ECU;CTG;7545;358579,98;1450280315
ECU;CTG;4962;222636,54;916503354,1
ECU;CTG;4553;217291,37;870264974,2
ECU;IPI;1559,28;37157,25;151073575,5
ECU;IPI;137,96;4071,85;16479224,85
ECU;IPI;93,53;5862,23;23725089,65
ECU;IPI;1240,79;32947,01;133340173,6
ECU;IPI;31,64;1411,24;5737805,47
ECU;IPI;1628,82;87864,15;355892485,6
ECU;IPI;199,68;17330,61;70138885,03
ECU;IPI;563,02;96641,6;389004766,6
ECU;IPI;154,03;17353,38;70058892,2
ECU;IPI;1277,47;26834,85;108644599,4
ECU;IPI;16306,93;209634,05;843834580,6
ECU;IPI;155,83;20830,2;84247952,2
ECU;IPI;262,36;28210,8;112189837,9
ECU;IPI;308,14;75634,76;300787338,9
ECU;IPI;2386,83;109753,01;436470160,3
ECU;IPI;711,89;7387,66;29379541,79
ECU;IPI;3492,9;155574,22;618693781,1
ECU;IPI;14863;1590,34;6465988,46
ECU;IPI;651,64;16644,85;67198421,96
ECU;IPI;426,54;16933;68361738,26
ECU;IPI;99,56;2715,61;10963433,53
ECU;IPI;1108,38;55999,13;226079127,6
SLV;BAQ;1135,24;42547,75;173247078,7
SLV;BAQ;4964;55191;224395015,9
SLV;BAQ;192,25;9090;36149475,6
SLV;BAQ;2497,97;56685,3;228658863,7
SLV;BAQ;1427;12250;49414417,49
SLV;BAQ;6495;19945,65;80524378,72
SLV;BOG;0,17;5,2;21406,26
SLV;BOG;405;1587,07;6290463,03
SLV;CTG;10779,32;248986,78;1012327960
SLV;CTG;1096;41344,64;164960565,6
SLV;CTG;10;25;99747,25
ARE;BAQ;859720;42664,55;171751955,8
ARE;BAQ;1100;5,5;22204,54
ESP;BAQ;23436;29998,08;119297564,5
ESP;BAQ;18392;71384,36;288714757,9
ESP;BAQ;3492,72;13759,2;54897694,48
ESP;BAQ;22000;30580;123457270,2
ESP;BOG;165;21000;83476890
ESP;CTG;23744;33810,38;133813707,6
ESP;CTG;23186;30721,48;124028451,8
ESP;CTG;68231;92138,09;377059469,8
ESP;CTG;19514,88;15729,61;63618564,94
ESP;CTG;26490;167363,82;670302140,9
ESP;CTG;58544,64;47188,83;194257065,7
ESP;CTG;22853;30864,67;126308415
ESP;CTG;69664;94104,96;385559157,9
ESP;CTG;1122;49536,3;199987455
ESP;CTG;79492,5;502233,62;1997302749
ESP;CTG;26470;36318,01;148625281,9
USA;BAQ;21251339;8467269,15;34183239895
USA;BAQ;23470;33562,1;138161405,2
USA;BAQ;377208;354815,8;1433563263
USA;BAQ;4060,62;19484,17;79735653,41
USA;BAQ;2573;24219,96;99116068,9
USA;BAQ;327806;60509,17;244290263,2
USA;BAQ;23820;31500;127171485
USA;BAQ;1696,3;9440,55;38633845,98
USA;BAQ;2900,84;7222,28;29364273,79
USA;BAQ;3078;9392,22;38186794,14
USA;BAQ;18186,49;38136,97;155056911,2
USA;BAQ;43861,37;144548,69;587704618,3
USA;BAQ;1108,8;2773,68;11277200,4
USA;BAQ;227540;8912,8;36690343,35
USA;BAQ;50;7;28460,53
USA;BAQ;4,25;10;40657,9
USA;BAQ;15;4;16263,16
USA;BAQ;37226;29684,1;118800962,4
USA;BAQ;112626;89010;362932934,4
USA;BAQ;14734,91;30111;119347056,3
USA;BAQ;502496;461568,12;1869624416
USA;BAQ;20196;9180;37061404,2
USA;BAQ;14568;24777,22;100092473,2
USA;BAQ;12466;67513,92;272530963,1
USA;BAQ;222600;30554,42;125814240,8
USA;BAQ;633924;130648,98;517836377,6
USA;BAQ;169672;154404;630338614,6
USA;BAQ;270;1344,45;5534549,42
USA;BAQ;8365;25204,5;101378566,2
USA;BAQ;1108,8;2784,6;11073908,66
USA;BAQ;554,4;1658,58;6595907,28
USA;BAQ;554,4;1488,06;5917776,53
USA;BAQ;6747,17;14729,54;58577023,85
USA;BAQ;14205,6;51774,87;205900374
USA;BAQ;554,4;1386,84;5515240,78
USA;BAQ;13194,72;16326,8;67210741,61
USA;BAQ;489,24;1653,3;6574909,57
USA;BAQ;2660,09;4888,4;19440384,65
USA;BAQ;18346;54157,9;215377303
USA;BAQ;12160;57273,6;227767943,4
USA;BAQ;42200;7298,88;29539370,23
USA;BAQ;223285;2580058,45;10409211261
USA;BAQ;4620;276185,46;1098345385
USA;BAQ;24970;8787,88;34831377,53
USA;BAQ;23,61;41317,5;164313086,7
USA;BAQ;3255000;22717,3;89909848,42
USA;BAQ;18591,6;46388;190960376,9
USA;BAQ;36740;384330,73;1559204705
USA;BAQ;1540;92061,82;368713112,8
USA;BAQ;10351000;123637,23;493979582,9
USA;BAQ;18066;48720;200560264,8
USA;BAQ;445;44,4;175724,98
USA;BAQ;137568;354250,34;1445174941
USA;BAQ;51022,54;795737,11;3211123063
USA;BAQ;4210,5;72468,72;292569991,7
USA;BAQ;138605000;607072,65;2454985941
USA;BAQ;5354,63;605972,94;2455819162
USA;BAQ;150,6;23083,04;94463417,08
USA;BAQ;1421,02;418879,82;1712485075
USA;BAQ;67899,23;376399,86;1519619581
USA;BAQ;96641,71;546691,44;2215656271
USA;BAQ;644735;6830714,26;27542489807
USA;BAQ;7461,22;276756;1105347295
USA;BAQ;2495;127669,23;507496679,4
USA;BAQ;44800;71375;293821611,3
USA;BAQ;24598,5;39525;158299996,5
USA;BAQ;18849,6;35280;142863403,2
USA;BAQ;70;8796,78;35716246,31
USA;BAQ;51;6998,16;28028050,68
USA;BAQ;10537;22248;89744649,84
USA;BAQ;336;3618,6;14808505,33
USA;BAQ;9270;121142,24;481563740,9
USA;BAQ;13828,78;278803;1111526324
USA;BAQ;3;10927,89;43766855,12
USA;BAQ;12;2969,01;11891063,19
USA;BAQ;18384;47802,24;195622540,8
USA;BAQ;19000;649040;2635199756
USA;BAQ;887700;110277,3;442265439
USA;BAQ;3033,87;378452,19;1520961348
USA;BAQ;1,11;59,8;244721,33
USA;BAQ;358,51;113241,75;456553551,3
USA;BAQ;14050,12;82580,79;329801496,9
USA;BAQ;14572,84;85564,89;341870583,4
USA;BAQ;501310;5343278,64;21472586520
USA;BAQ;337,79;25107;101277369,8
USA;BAQ;263;52154,4;209659271,9
USA;BAQ;415;35382,63;143283130
USA;BAQ;1600000;30;123497,7
USA;BAQ;256;40;159003,6
USA;BAQ;9;15;61359,23
USA;BAQ;3;5;20582,95
USA;BAQ;14;15;60667,65
USA;BAQ;18;20;79501,8
USA;BAQ;8685;850;3456355,5
USA;BAQ;186,83;180;721977,6
USA;BAQ;16,03;394,32;1567457,48
USA;BAQ;5,73;693,91;2758354,7
USA;BAQ;634;7601,41;30216288,87
USA;BAQ;13;515,09;2047529,1
USA;BAQ;58;8170,29;32477638,07
USA;BAQ;8587,57;50185,44;203760414,2
USA;BAQ;2,29;126,89;504399,17
USA;BAQ;9,16;2340,05;9301909,35
USA;BAQ;456,93;1911,72;7599259,05
USA;BAQ;3,44;917;3645157,53
USA;BAQ;45;4487,18;17836944,34
USA;BAQ;72,15;40978,99;162895173,4
USA;BAQ;48;15474,41;61512172,44
USA;BAQ;80;4265,63;16956263,15
USA;BAQ;1;2507,36;9966981,66
USA;BAQ;82;1766,26;7021042,46
USA;BAQ;183;30806,36;122458053,6
USA;BAQ;132;15036,53;59771560,03
USA;BAQ;14;264,91;1053041,09
USA;BAQ;170;4485,84;17831617,72
USA;BAQ;1;74,59;296501,96
USA;BAQ;1;273,35;1086590,85
USA;BAQ;2;3472,88;13805010,55
USA;BAQ;1;111,05;441433,74
USA;BAQ;76;5190,03;20630836,35
USA;BAQ;2;209,48;832701,85
USA;BAQ;2;112,71;448032,39
USA;BAQ;150;17043,63;67749963,17
USA;BAQ;4;230,36;915701,73
USA;BAQ;4;1595,5;6342256,09
USA;BAQ;649;2927,84;11638427,5
USA;BAQ;1;128,77;511872,33
USA;BAQ;4;239,04;950205,51
USA;BAQ;78;4921,68;19564120,95
USA;BAQ;121;34484,26;137078037,1
USA;BAQ;1;86,1;342255,24
USA;BAQ;2;104,99;417344,69
USA;BAQ;1;832,7;3310057,44
USA;BAQ;625;4786,29;19025933,51
USA;BAQ;4;1570,6;6243276,35
USA;BAQ;1;883,42;3511674
USA;BAQ;27;3916,53;15568559,23
USA;BAQ;17;673,59;2677580,87
USA;BAQ;75;37820,15;150338500,1
USA;BAQ;95;22057,06;87678798,63
USA;BAQ;9365;68040;278442133,2
USA;BAQ;1295;34941,03;141627057
USA;BAQ;766,16;2269;9212480,35
USA;BAQ;1054,31;1500;6090225
USA;BAQ;8870;33589,84;136299356,9
USA;BAQ;3294,76;75000;302537250
USA;BAQ;1575;2729,47;10899053,81
USA;BAQ;106296;317773,2;1273983554
USA;BAQ;117510000;497153,3;2025457329
USA;BAQ;915800;113570,55;458147793,2
USA;BAQ;871,18;99091,41;395449087,8
USA;BAQ;396,39;144202;586253786,6
USA;BAQ;395018;4214037,16;17148268664
USA;BAQ;11929;638582,22;2601721203
USA;BAQ;141615;92305,31;379983116
USA;BAQ;7900;18488,38;76109080,22
USA;BAQ;22400;35675;144287894,3
USA;BAQ;44452;28200;112784530
USA;BAQ;19958,4;94248;383470293,4
USA;BAQ;18160;7529,44;30812953,19
USA;BAQ;9033;24360;97193720,4
USA;BAQ;19280;83888,79;335979637,3
USA;BAQ;15;7185;28983068,55
USA;BAQ;47;12471;50305893,93
USA;BAQ;10;1110;4477551,3
USA;BAQ;2;2;8067,66
USA;BAQ;2134;146525,03;588714009,3
USA;BAQ;19000;541500;2198571225
USA;BAQ;1115600;149224,71;601726109,9
USA;BAQ;625,22;62406,29;247434531,6
USA;BAQ;22,36;2005,51;7937347,31
USA;BAQ;9,59;1925,95;7633637,64
USA;BAQ;413630;4630765,05;18872725271
USA;BAQ;1377646;1399908,76;5691735037
USA;BAQ;2884,7;8299;33962246,67
USA;BAQ;9033;22330;89094243,7
USA;BAQ;14260;93946,77;382769693,9
USA;BAQ;1250000;30;121708,2
USA;BAQ;282;80;325577,6
USA;BAQ;7;11;45257,19
USA;BAQ;755;150;617488,5
USA;BAQ;2;130,02;517566,71
USA;BAQ;150;50;197888,5
USA;BAQ;2;50;197888,5
USA;BAQ;17;920;3641148,4
USA;BAQ;1;250;989442,5
USA;BAQ;7;800;3166216
USA;BAQ;3;500;1978885
USA;BAQ;4;430;1701841,1
USA;BAQ;7785;40218,9;159284545
USA;BAQ;275;338,07;1353086,7
USA;BAQ;520;36008,05;146198084,2
USA;BAQ;504328;907228,64;3668314606
USA;BAQ;24732;24840;102198963,6
USA;BAQ;303791000;1280817,83;5190875473
USA;BAQ;16851,25;58717,57;237636464,7
USA;BAQ;990050;114971,85;462732049,6
USA;BAQ;8280;46710;191152734,3
USA;BAQ;8106,69;950019,07;3830325174
USA;BAQ;292,17;14699,59;58546291,79
USA;BAQ;2272,98;671401;2711490961
USA;BAQ;59045,71;349159,22;1415267477
USA;BAQ;64594,73;407984,75;1652120963
USA;BAQ;1084805;11398713,91;46073023023
USA;BAQ;7957,09;207510,5;835387000,4
USA;BAQ;3056;146819,7;593409430,8
USA;BAQ;1814,49;47561,09;193631546,9
USA;BAQ;468;1479;5985675,69
USA;BAQ;9222;44413,3;179745510,6
USA;BAQ;134400;280635;1145206773
USA;BAQ;22226;14800;58660836
USA;BAQ;24598,5;39525;157184601
USA;BAQ;16690;47890;193341029,1
USA;BAQ;9979,2;47124;193990187,2
USA;BAQ;20000;5250;21617977,5
USA;BAQ;195;31635,9;127603530
USA;BAQ;41,12;71410,04;283986303,5
USA;BAQ;18066;41390;164858231,6
USA;BAQ;23240;174069,24;711788232,7
USA;BAQ;8304,55;300334;1197174899
USA;BAQ;93;34340,68;138980509,4
USA;BAQ;39;37598,38;152164779,7
USA;BAQ;1;157,75;638431,6
USA;BAQ;43;28844,62;116737350
USA;BAQ;1;565,33;2287952,69
USA;BAQ;1;6306,28;25522208,85
USA;BAQ;4;526,64;2131370,01
USA;BAQ;10;15331,27;62047336,12
USA;BAQ;15;10925,72;44217590,66
USA;BAQ;1;1375,18;5565504,72
USA;BAQ;7;8682,04;35137170,9
USA;BAQ;11;14653,28;59303436,02
USA;BAQ;1;1344,04;5439477,72
USA;BAQ;2;1076,85;4358130,4
USA;BAQ;11;914,87;3702579,52
USA;BAQ;11;11223,35;45422132,01
USA;BAQ;1;830,38;3360639,2
USA;BAQ;1;1660,2;6719012,02
USA;BAQ;1;919,81;3722572,24
USA;BAQ;5;5999,56;24280879,27
USA;BAQ;12;7210,7;29182496,07
USA;BAQ;13;7070;28613067,7
USA;BAQ;3;1398,81;5661137,93
USA;BAQ;1;8912,59;36070232,11
USA;BAQ;8;1356,56;5490147,54
USA;BAQ;51;6103,8;24353490,58
USA;BAQ;4;4067;16226882,63
USA;BAQ;21;4045,9;16142695,95
USA;BAQ;58864;106620,64;428146394,9
USA;BAQ;17860;525600,8;2164271670
USA;BAQ;2399450;291028,91;1185454819
USA;BAQ;5880,39;630404,18;2541525682
USA;BAQ;312,23;13769,78;54839374,75
USA;BAQ;728,98;186740,79;752321014,4
USA;BAQ;21585,67;135574,57;549607476,8
USA;BAQ;35394,34;189502,93;769579453,9
USA;BAQ;860625;8899561,79;35980046062
USA;BAQ;24970;6989,5;28780734,04
USA;BAQ;330;70060,51;280242176,3
USA;BAQ;1542;4342;17874233,78
USA;BAQ;27518,45;217120,59;882766723,6
USA;BAQ;9815;110227,88;447842903,3
USA;BAQ;1200000;30;121115,7
USA;BAQ;265;40;164663,6
USA;BAQ;16,19;27;110544,58
USA;BAQ;97,91;116;470279,64
USA;BAQ;7485;850;3493448,5
USA;BAQ;115,16;140;554087,8
USA;BAQ;4375;13642,3;55605191,44
USA;BAQ;18740;85551,11;342215179,8
USA;BAQ;400;7800;31121142
USA;BAQ;4;30000;123428700
USA;BAQ;370;10206;41437890,9
USA;BAQ;235;3995;16017625,25
USA;BAQ;1369;40190;160384978,2
USA;BAQ;761,46;7791,56;30985787,47
USA;BAQ;16;21678,28;86211051,03
USA;BAQ;2;5311,14;21121553,99
USA;BAQ;1;2245,87;8931465,65
USA;BAQ;25;215;869569,65
USA;BAQ;50;1573;6413813,12
USA;BAQ;1;128,65;511620,46
USA;BAQ;7;85096,48;348242878
USA;BAQ;12;22734,67;91911157,84
USA;BAQ;1;4444,19;17673832,55
USA;BAQ;1;2066,85;8427456,86
USA;BAQ;6720;27432;108569546,6
USA;BAQ;3250;260;1050108,6
USA;BAQ;21750;1740;7033055,4
USA;BAQ;8661;35190;142257352,5
USA;BAQ;187;1440;5820800,4
USA;BAQ;3966,14;9653,28;39738595,91
USA;BAQ;3966,14;9696,96;38836906,61
USA;BAQ;10070,09;22348,53;91154507,22
USA;BAQ;3000;6075;24860904,75
USA;BAQ;6000;13950;57088003,5
USA;BAQ;2400;7257,6;29700494,2
USA;BAQ;9200;27036;110640233,9
USA;BAQ;2983,42;11765,64;47552617,77
USA;BAQ;21676,9;71811,05;291635102
USA;BAQ;24050;1591,92;6438536,35
USA;BAQ;34;178920;732199683,6
USA;BAQ;20755;64240,08;261935071,8
USA;BAQ;6600;11664,8;46950161,65
USA;BAQ;2400;4723,8;19331348,45
USA;BAQ;1738;5200,63;21080305,33
USA;BAQ;10800;21060;85023221,4
USA;BAQ;534;974,4;3862102,6
USA;BAQ;5090;9142,2;37026078,53
USA;BAQ;105152,32;220243,14;884613580,9
USA;BAQ;9216;21265,92;86342825,08
USA;BAQ;11264;33619,84;136501593,4
USA;BAQ;37418,65;571401,45;2315865843
USA;BAQ;4017;22720;93528924,8
USA;BAQ;3396,4;8329,75;34088085,81
USA;BAQ;998,8;2568,5;10511149,6
USA;BAQ;1089,6;2831,4;11649200,7
USA;BAQ;26000;14913,6;60356979,69
USA;BAQ;1808;9319,65;36885031,18
USA;BAQ;979,2;7148,22;28291010,66
USA;BAQ;477,36;6143,73;24315470,28
USA;BAQ;5331,1;47513,94;192477486,7
USA;BAQ;15603,05;31560,06;128309806,9
USA;BAQ;16077,8;37325,44;151767300,7
USA;BAQ;2057,6;3480,05;14241513,01
USA;BAQ;1222,92;4904,27;19409972,67
USA;BAQ;10579,68;28833,73;114117271,6
USA;BAQ;3600;7578;31195519,02
USA;BAQ;1200;1933,8;7960661,74
USA;BAQ;6000;14946;61526554,14
USA;BAQ;2400;7306,8;30079099,81
USA;BAQ;3932,57;10339,85;41961552,63
USA;BAQ;162294,24;344304,17;1391366697
USA;BAQ;9;5065;20208792,85
USA;BAQ;1;200;797978
USA;BAQ;14678;91547,88;374644135,8
USA;BAQ;164;16933,92;69728971,72
USA;BAQ;93;102;419174,46
USA;BAQ;12;8;32738,64
USA;BAQ;32,67;3;12133,53
USA;BAQ;30240;139315,68;555854238,5
USA;BAQ;30240;96853,46;385170713,9
USA;BAQ;23380;30422;125268973,6
USA;BAQ;48192;70330,2;287834137,1
USA;BAQ;134;3638;14770825,7
USA;BAQ;36;828;3361804,2
USA;BAQ;846;23636,94;95969521,94
USA;BAQ;39800;114101,84;453764761,4
USA;BAQ;1;7000;27837880
USA;BAQ;1;5000;19884200
USA;BAQ;19626;68460,19;274882023,6
USA;BAQ;542,85;5526,46;22750169,97
USA;BAQ;62586;62457,92;253588523,9
USA;BAQ;12480;2496;10214455,68
USA;BAQ;21157;73716,06;293473576,3
USA;BAQ;47253;48535,01;196426524,3
USA;BAQ;549;1090,2;4412159,32
USA;BAQ;18240;142487,6;583106280,1
USA;BAQ;24000;40600;165544064
USA;BAQ;8790;7325;29740598,75
USA;BAQ;9136,8;4860;19732329
USA;BAQ;21451;27624,6;112315822,4
USA;BAQ;45360;54000;219552660
USA;BAQ;4927;178602;721050208,4
USA;BAQ;24000;42350;172679584
USA;BAQ;27555;22962,5;93129919,37
USA;BAQ;25380;13500;54594934,2
USA;BAQ;6306,38;185442,5;742604487,2
USA;BAQ;109;3055;12579604,05
USA;BAQ;1669;43998;181171004,6
USA;BAQ;5847,46;166386;660265113,1
USA;BAQ;336;9520;39200599,2
USA;BAQ;2094;52682,4;216930845,3
USA;BAQ;1;30000;122323200
USA;BAQ;4;20000;81090400
USA;BAQ;119000;107338;435463825,7
USA;BAQ;18744;18951;75003699,27
USA;BAQ;113260;138600;554662458
USA;BAQ;47160;39600;156957372
USA;BAQ;45640;60200;238606914
USA;BAQ;23580;19800;78478686
USA;BAQ;90160;106400;421723848
USA;BAQ;22400;13020;53612584,2
USA;BAQ;17694,06;147974,9;588213545,2
USA;BAQ;23100;28700;117449871
USA;BAQ;23535,36;36720;149723596,8
USA;BAQ;17690,69;151202,29;610432373,2
USA;BAQ;23100;43400;178660006
USA;BAQ;47069,35;73468,8;298632245,5
USA;BAQ;1012818;1125723,89;4481135317
USA;BAQ;1513178;1680523,69;6689610237
USA;BAQ;96528;168902;689098085,9
USA;BAQ;2736;30426,96;124517161,2
USA;BAQ;223106;247390;1011130609
USA;BAQ;392859;583896;2358615938
USA;BAQ;615,18;499472,02;2003832431
USA;BAQ;39160;55180;220642445,4
USA;BAQ;2676;3744;14882736,96
USA;BAQ;176;2820;11209753,8
USA;BAQ;65600;121400;489706962
USA;BAQ;22400;35000;139128150
USA;BAQ;20070,22;20388;82712892,72
USA;BAQ;115075,2;124296,8;504629273,3
USA;BAQ;23520;28224;114225632,6
USA;BAQ;66080;67348;275268783,4
